infraclass,cohort,order,suborder,superfamily,family,subfamily,tribe,genus,species,iBite,ID,specimen,amplification,head.w,head.h,head.l,th.w,body.l,wing.l,latitude,longitude,country
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,Epiponini,Apoica,pallens,1428,Apoica_pallens,1485,20.0,3.71,4.1,1.85,3.46,22.34,17.21,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,Epiponini,Apoica,pallens,2139,Apoica_pallens,1463,20.0,3.77,3.8,2.13,3.7,20.28,16.58,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,Epiponini,Apoica,pallens,2140,Apoica_pallens,1463,20.0,3.77,3.8,2.13,3.7,20.28,16.58,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,Ropalidiini,Ropalidia,romandi,1268,Ropalidia_romandi,1341,2.0,2.08,1.85,1.07,1.92,8.78,6.52,-21.207892,148.5206,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,Ropalidiini,Ropalidia,sp_AUS1,1067,Ropalidia_sp_AUS1,1140,2.0,2.41,2.05,1.28,2.22,11.46,6.52,-16.103841,145.450869,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,x,Polistinae,sp_AUS1,1248,Polistinae_sp_AUS1,1321,2.0,2.24,2.04,1.33,2.37,8.02,6.76,-21.144675,148.4996,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,crabro,1697,Vespa_crabro,1751,2.0,7.11,7.37,4.38,8.22,34.75,22.06,50.8370076757398,7.17195946212536,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,crabro,1698,Vespa_crabro,1751,2.0,7.11,7.37,4.38,8.22,34.75,22.06,50.8370076757398,7.17195946212536,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,crabro,1699,Vespa_crabro,1751,0.5,7.11,7.37,4.38,8.22,34.75,22.06,50.8370076757398,7.17195946212536,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,crabro,1700,Vespa_crabro,1751,0.5,7.11,7.37,4.38,8.22,34.75,22.06,50.8370076757398,7.17195946212536,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,crabro,1701,Vespa_crabro,1752,0.5,6.75,7.0,4.16,7.81,33.01,20.96,50.8370076757398,7.17195946212536,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,crabro,1708,Vespa_crabro,1756,0.5,6.98,7.26,4.32,8.09,34.16,27.72,50.8370076757398,7.17195946212536,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,crabro,2608,Vespa_crabro,2342,2.0,5.64,6.64,3.26,5.85,21.4,17.22,50.8370076757398,7.17195946212536,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,orientalis,820,Vespa_orientalis,0842,2.0,5.88,6.93,3.83,6.07,21.66,20.72,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,orientalis,821,Vespa_orientalis,0843,2.0,5.5,6.59,3.36,5.5,20.66,19.06,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,orientalis,827,Vespa_orientalis,0849,0.5,5.31,5.92,2.93,5.45,18.13,17.43,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,orientalis,840,Vespa_orientalis,0862,2.0,5.45,5.79,3.11,5.74,21.06,18.6,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,orientalis,851,Vespa_orientalis,0873,0.5,7.11,8.29,4.37,7.54,27.25,23.82,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,orientalis,2393,Vespa_orientalis,0849,0.5,5.31,5.92,2.93,5.45,18.13,17.43,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespa,orientalis,2394,Vespa_orientalis,0849,0.5,5.31,5.92,2.93,5.45,18.13,17.43,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,germanica,81,Vespula_germanica,1721,0.5,3.59,2.59,2.19,3.6,12.98,10.57,50.8393673366412,7.15017997128626,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,germanica,168,Vespula_germanica,1720,0.5,3.71,1.88,1.48,3.62,12.24,10.96,50.8393673366412,7.15017997128626,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,germanica,169,Vespula_germanica,1722,0.5,3.66,2.54,2.04,3.71,15.42,10.73,50.8393673366412,7.15017997128626,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,germanica,170,Vespula_germanica,1723,0.5,3.64,3.25,1.49,3.46,11.35,9.59,50.8393673366412,7.15017997128626,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,germanica,171,Vespula_germanica,1724,0.5,3.66,3.08,2.25,3.71,13.83,11.39,50.8393673366412,7.15017997128626,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,germanica,172,Vespula_germanica,1725,0.5,3.71,2.79,1.9,3.46,12.74,11.28,50.8393673366412,7.15017997128626,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,germanica,2366,Vespula_germanica,1720,0.5,3.71,1.88,1.48,3.62,12.24,10.96,50.8393673366412,7.15017997128626,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,germanica,2367,Vespula_germanica,1720,0.5,3.71,1.88,1.48,3.62,12.24,10.96,50.8393673366412,7.15017997128626,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,vulgaris,79,Vespula_vulgaris,1713,0.5,3.29,2.57,1.85,3.45,12.54,10.29,50.8368490789282,7.1553585073923,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,vulgaris,160,Vespula_vulgaris,1712,0.5,3.35,2.61,1.38,3.31,13.97,10.16,50.8398572985935,7.15570133730873,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,vulgaris,162,Vespula_vulgaris,1714,0.5,3.32,2.14,1.75,3.24,13.33,9.98,50.8368490789282,7.1553585073923,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,vulgaris,163,Vespula_vulgaris,1715,0.5,3.35,2.6,2.06,3.45,12.73,10.2,50.8368490789282,7.1553585073923,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,vulgaris,164,Vespula_vulgaris,1716,0.5,3.23,2.73,2.04,3.31,12.59,9.73,50.8368490789282,7.1553585073923,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,vulgaris,165,Vespula_vulgaris,1717,0.5,3.51,3.05,1.71,3.57,13.71,10.49,50.8368490789282,7.1553585073923,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,vulgaris,166,Vespula_vulgaris,1718,0.5,3.17,2.34,2.33,3.39,14.03,9.68,50.8368490789282,7.1553585073923,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,-,Vespula,vulgaris,167,Vespula_vulgaris,1719,0.5,3.34,2.55,2.4,3.17,11.76,10.3,50.8368490789282,7.1553585073923,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,x,x,Vespidae,sp_AUS2,1202,Vespidae_sp_AUS2,1275,2.0,2.64,2.39,1.39,2.25,9.54,7.74,-16.863799,145.59935,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,x,x,Vespidae,sp_AUS3,1241,Vespidae_sp_AUS3,1314,2.0,3.41,3.63,1.59,3.37,16.82,10.94,-21.144675,148.4996,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,x,x,Vespidae,sp_AUS4,1321,Vespidae_sp_AUS4,1394,2.0,3.71,3.64,2.04,3.89,14.9,12.81,-28.653731,151.94665,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,x,x,Vespidae,sp_AUS5,1324,Vespidae_sp_AUS5,1397,20.0,3.53,3.63,2.91,3.54,14.26,10.67,-28.843437,151.918728,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,x,x,Vespidae,sp_AUS5,2120,Vespidae_sp_AUS5,1397,20.0,3.53,3.63,2.91,3.54,14.26,10.67,-28.843437,151.918728,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,x,x,Vespidae,sp_AUS5,2121,Vespidae_sp_AUS5,1397,20.0,3.53,3.63,2.91,3.54,14.26,10.67,-28.843437,151.918728,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,x,x,Vespidae,sp_AUS6,1329,Vespidae_sp_AUS6,1402,2.0,4.5,4.11,2.26,5.17,23.07,16.41,-28.843437,151.918728,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Vespidae,x,x,Vespidae,sp_AUS7,1201,Vespidae_sp_AUS7,1274,2.0,2.33,2.31,1.18,2.12,10.03,7.86,-16.863799,145.59935,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Acanthopidae,Acanthopinae,-,Metilia,sp_PAN1,1613,Metilia_sp_PAN1,1620,2.0,5.18,3.3,2.11,2.83,35.76,32.66,9.15588062636396,-79.8488367662606,Panama
Neoptera,Polyneoptera,Mantodea,-,-,Amorphoscelidae,Paraoxypilinae,Paraoxypilini,Paraoxypilus,sp_AUS1,1371,Paraoxypilus_sp_AUS1,1444,20.0,3.2,2.14,1.29,1.86,16.53,16.06,-26.000344,153.14821,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Iridopterygidae,Fulciniinae,Neomantini,Kongobatha,diademata,1266,Kongobatha_diademata,1339,2.0,3.04,1.89,1.08,1.41,23.96,19.18,-21.16991,148.499973,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Iridopterygidae,Fulciniinae,Neomantini,Neomantis,australis,1064,Neomantis_australis,1137,2.0,3.8,2.85,1.33,2.35,22.26,17.66,-16.103841,145.450869,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Liturgusidae,Liturgusinae,Liturgusini,Ciulfina,sp_AUS1,1187,Ciulfina_sp_AUS1,1260,2.0,3.19,1.71,1.26,1.54,19.64,14.35,-15.577624,144.45613,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Liturgusidae,Liturgusinae,Liturgusini,Liturgusa,sp_PAN1,1484,Liturgusa_sp_PAN1,1520,2.0,4.38,4.44,2.58,3.1,30.14,15.8,9.15588062636396,-79.8488367662606,Panama
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Angelinae,-,Angela,sp_PAN1,1649,Angela_sp_PAN1,1652,20.0,4.04,2.2,1.07,1.43,74.48,34.29,9.15588062636396,-79.8488367662606,Panama
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Mantini,Mantis,religiosa,847,Mantis_religiosa,0869,2.0,7.33,6.74,3.76,5.45,63.87,17.13,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Mantini,Mantis,religiosa,848,Mantis_religiosa,0870,2.0,6.63,5.92,3.36,4.5,60.92,30.96,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Mantini,Mantis,religiosa,849,Mantis_religiosa,0871,2.0,6.89,6.74,3.72,5.1,64.89,18.89,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Mantini,Mantis,religiosa,850,Mantis_religiosa,0872,2.0,6.82,6.08,3.36,4.99,56.08,0.0,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Mantini,Mantis,religiosa,870,Mantis_religiosa,0892,2.0,7.99,6.51,3.5,8.36,58.37,0.0,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Mantini,Mantis,religiosa,874,Mantis_religiosa,0896,2.0,10.09,8.88,4.62,7.74,73.01,52.6,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Mantini,Mantis,religiosa,2364,Mantis_religiosa,0871,2.0,6.89,6.74,3.72,5.1,64.89,18.89,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Polyspilotini,Tenodera,australasiae,1114,Tenodera_australasiae,1187,2.0,5.76,4.3,1.92,2.54,69.5,50.49,-16.103841,145.450869,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Polyspilotini,Tenodera,australasiae,1240,Tenodera_australasiae,1313,2.0,6.37,5.36,2.83,3.38,72.03,52.18,-21.16991,148.499973,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Mantinae,Polyspilotini,Tenodera,australasiae,1304,Tenodera_australasiae,1377,2.0,5.35,4.2,2.21,2.96,65.26,39.54,-25.625889,149.79313,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Orthoderinae,-,Orthodera,ministralis,1245,Orthodera_ministralis,1318,2.0,5.58,4.29,2.1,3.11,32.9,26.12,-19.745609,147.4956,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Orthoderinae,-,Orthodera,ministralis,1305,Orthodera_ministralis,1378,2.0,4.49,3.34,1.69,2.39,29.14,24.51,-25.625889,149.79313,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Orthoderinae,-,Orthodera,ministralis,1354,Orthodera_ministralis,1427,2.0,5.19,3.44,1.8,2.31,31.48,28.8,-28.735613,153.547826,Australia
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Stagmatopterinae,Stagmatopterini,Parastagmatoptera,vitreola,1640,Parastagmatoptera_vitreola,1645,2.0,5.0,2.74,1.85,2.02,40.17,33.15,9.15588062636396,-79.8488367662606,Panama
Neoptera,Polyneoptera,Mantodea,-,-,Mantidae,Vatinae,Vatini,Vates,sp_PAN1,1456,Vates_sp_PAN1,1501,2.0,6.46,5.1,3.09,4.78,56.33,39.33,9.15588062636396,-79.8488367662606,Panama
Neoptera,Polyneoptera,Mantodea,-,-,Thespidae,Thespinae,Thespini,Musonia,surinama,1631,Musonia_surinama,1638,20.0,3.25,1.81,1.17,1.13,29.89,16.71,9.15588062636396,-79.8488367662606,Panama
Neoptera,Polyneoptera,Mantodea,-,-,Thespidae,Thespinae,Thespini,Musonia,surinama,2189,Musonia_surinama,1638,20.0,3.25,1.81,1.17,1.13,29.89,16.71,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Megaloptera,-,-,Corydalidae,Chauliodinae,-,Archichauliodes,sp_AUS1,1235,Archichauliodes_sp_AUS1,1308,2.0,4.33,1.94,5.34,3.15,30.3,32.07,-21.16991,148.499973,Australia
Neoptera,Endopterygota,Megaloptera,-,-,Corydalidae,Chauliodinae,-,Archichauliodes,sp_AUS1,1236,Archichauliodes_sp_AUS1,1309,2.0,4.19,1.99,5.23,3.39,25.78,31.0,-21.16991,148.499973,Australia
Neoptera,Endopterygota,Megaloptera,-,-,Corydalidae,Chauliodinae,-,Archichauliodes,sp_AUS1,1237,Archichauliodes_sp_AUS1,1310,2.0,4.36,1.99,5.13,2.98,28.02,30.78,-21.16991,148.499973,Australia
Neoptera,Endopterygota,Megaloptera,-,-,Corydalidae,Chauliodinae,-,Archichauliodes,sp_AUS1,1238,Archichauliodes_sp_AUS1,1311,2.0,4.27,2.04,5.22,2.79,24.77,30.78,-21.16991,148.499973,Australia
Neoptera,Endopterygota,Megaloptera,-,-,Sialidae,Sialinae,-,Sialis,fuliginosa,2537,Sialis_fuliginosa,2268,20.0,2.11,1.18,2.11,2.03,8.6,11.15,50.7753895363016,7.10669509585453,Germany
Neoptera,Endopterygota,Megaloptera,-,-,Sialidae,Sialinae,-,Sialis,fuliginosa,2538,Sialis_fuliginosa,2269,20.0,2.02,1.16,1.64,2.05,8.98,9.65,50.7753895363016,7.10669509585453,Germany
Neoptera,Endopterygota,Megaloptera,-,-,Sialidae,Sialinae,-,Sialis,fuliginosa,2540,Sialis_fuliginosa,2271,20.0,2.32,1.3,2.02,2.38,11.63,14.12,50.7753895363016,7.10669509585453,Germany
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS1,1184,Theristria_sp_AUS1,1257,2.0,2.0,1.59,0.9,1.14,12.93,13.57,-15.577624,144.45613,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS1,1220,Theristria_sp_AUS1,1293,2.0,1.73,1.36,0.81,0.95,10.47,9.93,-19.047743,146.39462,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS1,1222,Theristria_sp_AUS1,1295,20.0,1.97,1.58,1.04,1.27,12.2,11.92,-19.047743,146.39462,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS1,1281,Theristria_sp_AUS1,1354,2.0,2.78,2.56,1.4,1.62,17.57,16.7,-22.812761,149.88919,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS1,1283,Theristria_sp_AUS1,1356,2.0,2.3,1.83,1.35,1.67,14.75,13.42,-22.812761,149.88919,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS1,1284,Theristria_sp_AUS1,1357,2.0,2.28,1.82,1.3,1.42,15.3,12.64,-22.812761,149.88919,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS2,1345,Theristria_sp_AUS2,1418,2.0,2.68,2.34,1.22,1.42,15.91,16.67,-28.653731,151.94665,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS2,1346,Theristria_sp_AUS2,1419,2.0,3.09,2.91,1.7,1.8,21.54,19.98,-28.843437,151.918728,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS2,1353,Theristria_sp_AUS2,1426,2.0,2.83,2.24,1.48,1.39,18.43,17.16,-28.735613,153.547826,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS2,2130,Theristria_sp_AUS2,1419,2.0,3.09,2.91,1.7,1.8,21.54,19.98,-28.843437,151.918728,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS2,2134,Theristria_sp_AUS2,1426,2.0,2.83,2.24,1.48,1.39,18.43,17.16,-28.735613,153.547826,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Drepanicinae,-,Theristria,sp_AUS3,2135,Theristria_sp_AUS3,1426,2.0,2.83,2.24,1.48,1.39,18.43,17.16,-28.735613,153.547826,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Mantispinae,-,Campion,sp_AUS1,1359,Campion_sp_AUS1,1432,2.0,2.77,2.28,1.27,1.66,17.2,14.96,-28.735613,153.547826,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Mantispinae,-,Xaviera,manca,1224,Xaviera_manca,1297,20.0,1.65,1.11,0.84,0.71,10.68,8.63,-19.047743,146.39462,Australia
Neoptera,Endopterygota,Neuroptera,Hemerobiiformia,-,Mantispidae,Mantispinae,-,Xaviera,manca,2342,Xaviera_manca,1297,20.0,1.65,1.11,0.84,0.71,10.68,8.63,-19.047743,146.39462,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,-,Myrmeleontidae,-,-,Myrmeleontidae,sp_AUS1,1277,Myrmeleontidae_sp_AUS1,1350,2.0,2.57,1.78,1.31,1.74,26.33,24.52,-22.812761,149.88919,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,-,Myrmeleontidae,Ascalaphinae,-,Suhpalacsa,lyriformis,1078,Suhpalacsa_lyriformis,1151,2.0,6.1,4.29,2.65,5.49,27.7,35.38,-16.104282,145.449547,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,-,Myrmeleontidae,Myrmeleontinae,-,Heoclisis,sp_AUS1,1176,Heoclisis_sp_AUS1,1249,2.0,4.65,4.05,2.19,3.05,30.68,38.29,-15.577624,144.45613,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,Myrmeleontinae,Acanthaclisini,Heoclisis,sp_AUS1,1177,Heoclisis_sp_AUS1,1250,2.0,4.94,4.1,2.39,3.27,36.05,42.63,-15.577624,144.45613,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,Myrmeleontinae,Acanthaclisini,Heoclisis,sp_AUS3,1296,Heoclisis_sp_AUS3,1369,2.0,5.12,3.55,2.59,3.73,39.34,47.63,-25.625889,149.79313,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,Myrmeleontinae,Myrmeleontini,Euroleon,nostras,623,Euroleon_nostras,0664,20.0,2.28,1.55,0.9,3.05,16.74,21.0,50.8193666930251,7.19342602959187,Germany
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,Myrmeleontinae,Myrmeleontini,Euroleon,nostras,624,Euroleon_nostras,0664,20.0,2.28,1.55,0.9,3.05,16.74,21.0,50.8193666930251,7.19342602959187,Germany
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,Myrmeleontinae,Myrmeleontini,Myrmeleon,erythrocephalus,1243,Myrmeleon_erythrocephalus,1316,2.0,4.25,3.55,1.93,2.98,33.0,40.79,-21.16991,148.499973,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,Myrmeleontinae,Myrmeleontini,Myrmeleon,erythrocephalus,2343,Myrmeleon_erythrocephalus,1316,2.0,4.25,3.55,1.93,2.98,33.0,40.79,-21.16991,148.499973,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,Myrmeleontinae,x,Nemoleontinae,sp_AUS1,1092,Nemoleontinae_sp_AUS1,1165,2.0,3.56,2.53,1.42,2.12,30.04,32.45,-16.102794,145.44968,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,x,x,Myrmeleontidae,sp_AUS1,1179,Myrmeleontidae_sp_AUS1,1252,2.0,3.73,2.76,1.63,2.38,23.68,26.27,-15.577624,144.45613,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,x,x,Myrmeleontidae,sp_AUS1,1181,Myrmeleontidae_sp_AUS1,1254,2.0,4.59,4.02,2.22,3.09,31.02,39.12,-15.577624,144.45613,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,x,x,Myrmeleontidae,sp_AUS1,1219,Myrmeleontidae_sp_AUS1,1292,2.0,2.25,1.58,1.09,1.23,21.85,20.51,-19.047743,146.39462,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Nymphidae,-,-,Nymphes,myrmeleonoides,1340,Nymphes_myrmeleonoides,1413,2.0,3.58,3.3,1.7,2.56,27.64,39.09,-28.735613,153.547826,Australia
Neoptera,Endopterygota,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Nymphidae,-,-,Nymphes,myrmeleonoides,1372,Nymphes_myrmeleonoides,1445,20.0,3.48,3.47,1.62,2.53,31.29,37.84,-26.000458,153.14859,Australia
Palaeoptera,-,Odonata,Epiprocta,Aeshnoidea,Aeshnidae,-,-,Aeshna,cyanea,31,Aeshna_cyanea,2165,2.0,9.4,7.76,6.13,8.3,65.17,48.09,50.8601663460592,7.22855219248548,Germany
Palaeoptera,-,Odonata,Epiprocta,Aeshnoidea,Aeshnidae,-,-,Aeshna,cyanea,64,Aeshna_cyanea,2165,2.0,7.34,6.01,3.67,6.48,53.82,38.36,50.8601663460592,7.22855219248548,Germany
Palaeoptera,-,Odonata,Epiprocta,Aeshnoidea,Aeshnidae,-,-,Aeshna,cyanea,902,Aeshna_cyanea,0920,0.5,9.24,7.97,6.83,7.31,62.18,45.25,45.743278,14.950417,Slovenia
Palaeoptera,-,Odonata,Epiprocta,Aeshnoidea,Aeshnidae,-,-,Anax,imperator,30,Anax_imperator,2072,2.0,10.12,9.43,6.56,9.13,69.35,48.77,50.8601663460592,7.22855219248548,Germany
Palaeoptera,-,Odonata,Epiprocta,Aeshnoidea,Aeshnidae,-,-,Anax,imperator,65,Anax_imperator,2180,2.0,9.37,8.69,5.79,8.22,66.76,45.51,50.8601663460592,7.22855219248548,Germany
Palaeoptera,-,Odonata,Epiprocta,Aeshnoidea,Aeshnidae,-,-,Anax,imperator,817,Anax_imperator,0839,2.0,9.75,9.18,7.31,8.12,72.86,48.01,35.181774891294,24.9815750290872,Greece:Crete
Palaeoptera,-,Odonata,Epiprocta,Aeshnoidea,Aeshnidae,-,-,Anax,imperator,829,Anax_imperator,0851,2.0,10.36,9.94,7.08,8.67,67.97,48.97,35.181774891294,24.9815750290872,Greece:Crete
